file_path,class_name,category,base_letter,vowel_modifier,vattu,base_idx,modifier_idx,vattu_idx
othulu/t/A_0_1302.jpeg,othulu__t,othulu,none,none,t,0,0,30
Guninthamulu/khh/khii/A_0_1835.jpeg,Guninthamulu__khh__khii,Guninthamulu,ఖ,ii,none,18,3,0
Guninthamulu/va/vah/45.jpg,Guninthamulu__va__vah,Guninthamulu,వ,ah,none,46,15,0
Guninthamulu/sh/sh/A_0_2890.jpeg,Guninthamulu__sh__sh,Guninthamulu,ష,none,none,48,0,0
othulu/v/A_0_6229.jpeg,othulu__v,othulu,none,none,v,0,0,34
Guninthamulu/ch/chee/A_0_9225.jpeg,Guninthamulu__ch__chee,Guninthamulu,చ,ee,none,22,9,0
Guninthamulu/ll/loo/A_0_6174.jpeg,Guninthamulu__ll__loo,Guninthamulu,ళ,oo,none,45,12,0
Guninthamulu/na/nai/A_0_7721.jpeg,Guninthamulu__na__nai,Guninthamulu,న,ai,none,35,10,0
Guninthamulu/sa/sai/A_0_8073.jpeg,Guninthamulu__sa__sai,Guninthamulu,స,ai,none,49,10,0
Guninthamulu/bha/bhru/A_0_409.jpeg,Guninthamulu__bha__bhru,Guninthamulu,భ,ru,none,39,6,0
Guninthamulu/d/di/A_0_8209.jpeg,Guninthamulu__d__di,Guninthamulu,డ,i,none,28,2,0
Guninthamulu/ma/mii/A_0_4857.jpeg,Guninthamulu__ma__mii,Guninthamulu,మ,ii,none,40,3,0
Guninthamulu/tt/tru/A_0_3695.jpeg,Guninthamulu__tt__tru,Guninthamulu,ఠ,ruu,none,27,7,0
Guninthamulu/sh/shou/A_0_3724.jpeg,Guninthamulu__sh__shou,Guninthamulu,ష,au,none,48,13,0
Guninthamulu/tt/tou/A_0_8564.jpeg,Guninthamulu__tt__tou,Guninthamulu,ఠ,au,none,27,13,0
Guninthamulu/pa/po/A_0_4392.jpeg,Guninthamulu__pa__po,Guninthamulu,ప,o,none,36,11,0
Guninthamulu/cha/chu/A_0_4451.jpeg,Guninthamulu__cha__chu,Guninthamulu,ఛ,u,none,23,4,0
Guninthamulu/th/thm/A_0_2892.jpeg,Guninthamulu__th__thm,Guninthamulu,త,am,none,31,14,0
Guninthamulu/ja/jee/A_0_7047.jpeg,Guninthamulu__ja__jee,Guninthamulu,జ,ee,none,24,9,0
Guninthamulu/ja/jii/A_0_2264.jpeg,Guninthamulu__ja__jii,Guninthamulu,జ,ii,none,24,3,0
Guninthamulu/dh/dh/A_0_6337.jpeg,Guninthamulu__dh__dh,Guninthamulu,ఢ,none,none,29,0,0
Guninthamulu/ga/gee/A_0_3524.jpeg,Guninthamulu__ga__gee,Guninthamulu,గ,ee,none,19,9,0
Guninthamulu/cha/chi/A_0_365.jpeg,Guninthamulu__cha__chi,Guninthamulu,ఛ,i,none,23,2,0
Guninthamulu/da/da/A_0_7520.jpeg,Guninthamulu__da__da,Guninthamulu,ద,none,none,33,0,0
Guninthamulu/pa/pou/A_0_2183.jpeg,Guninthamulu__pa__pou,Guninthamulu,ప,au,none,36,13,0
achulu/ii/A_0_7039.jpeg,achulu__ii,achulu,ఈ,none,none,4,0,0
Guninthamulu/ksh/kshoo/A_0_8418.jpeg,Guninthamulu__ksh__kshoo,Guninthamulu,క్ష,oo,none,51,12,0
Guninthamulu/ya/yu/A_0_5559.jpeg,Guninthamulu__ya__yu,Guninthamulu,య,u,none,41,4,0
hallulu/h/A_0_8225.jpeg,hallulu__h,hallulu,హ,none,none,50,0,0
Guninthamulu/sa/su/A_0_7318.jpeg,Guninthamulu__sa__su,Guninthamulu,స,u,none,49,4,0
Guninthamulu/ma/mee/A_0_8139.jpeg,Guninthamulu__ma__mee,Guninthamulu,మ,ee,none,40,9,0
Guninthamulu/sa/sah/A_0_2466.jpeg,Guninthamulu__sa__sah,Guninthamulu,స,ah,none,49,15,0
hallulu/tha/35.jpg,hallulu__tha,hallulu,త,none,none,31,0,0
Guninthamulu/sa/sr/A_0_9459.jpeg,Guninthamulu__sa__sr,Guninthamulu,స,ru,none,49,6,0
Guninthamulu/sha/shou/A_0_9023.jpeg,Guninthamulu__sha__shou,Guninthamulu,శ,au,none,47,13,0
Guninthamulu/RR/rre/A_0_3792.jpeg,Guninthamulu__RR__rre,Guninthamulu,ఱ,e,none,43,8,0
Guninthamulu/ch/chr/A_0_836.jpeg,Guninthamulu__ch__chr,Guninthamulu,చ,ru,none,22,6,0
Guninthamulu/ch/cha/A_0_1733.jpeg,Guninthamulu__ch__cha,Guninthamulu,చ,aa,none,22,1,0
Guninthamulu/ya/yoo/A_0_5978.jpeg,Guninthamulu__ya__yoo,Guninthamulu,య,oo,none,41,12,0
othulu/l/A_0_1345.jpeg,othulu__l,othulu,none,none,l,0,0,19
achulu/aa/A_0_9958.jpeg,achulu__aa,achulu,ఆ,none,none,2,0,0
Guninthamulu/va/vii/A_0_2685.jpeg,Guninthamulu__va__vii,Guninthamulu,వ,ii,none,46,3,0
Guninthamulu/d/dr/A_0_2115.jpeg,Guninthamulu__d__dr,Guninthamulu,డ,ru,none,28,6,0
Guninthamulu/d/dm/A_0_6930.jpeg,Guninthamulu__d__dm,Guninthamulu,డ,am,none,28,14,0
Guninthamulu/va/vru/A_0_6633.jpeg,Guninthamulu__va__vru,Guninthamulu,వ,ruu,none,46,7,0
Guninthamulu/d/dee/A_0_8880.jpeg,Guninthamulu__d__dee,Guninthamulu,డ,ee,none,28,9,0
Guninthamulu/ja/jm/A_0_1678.jpeg,Guninthamulu__ja__jm,Guninthamulu,జ,am,none,24,14,0
Guninthamulu/va/va/A_0_7774.jpeg,Guninthamulu__va__va,Guninthamulu,వ,aa,none,46,1,0
Guninthamulu/ksh/kshah/41.jpg,Guninthamulu__ksh__kshah,Guninthamulu,క్ష,ah,none,51,15,0
Guninthamulu/kha/ku/A_0_459.jpeg,Guninthamulu__kha__ku,Guninthamulu,క,u,none,17,4,0
Guninthamulu/dha/dhru/A_0_194.jpeg,Guninthamulu__dha__dhru,Guninthamulu,ధ,ruu,none,34,7,0
Guninthamulu/ra/ree/A_0_4527.jpeg,Guninthamulu__ra__ree,Guninthamulu,ర,ee,none,42,9,0
Guninthamulu/sha/shou/A_0_7705.jpeg,Guninthamulu__sha__shou,Guninthamulu,శ,au,none,47,13,0
Guninthamulu/sa/sai/A_0_425.jpeg,Guninthamulu__sa__sai,Guninthamulu,స,ai,none,49,10,0
Guninthamulu/pha/pr/A_0_5191.jpeg,Guninthamulu__pha__pr,Guninthamulu,ఫ,ru,none,37,6,0
Guninthamulu/d/dou/A_0_9094.jpeg,Guninthamulu__d__dou,Guninthamulu,డ,au,none,28,13,0
Guninthamulu/dha/dh/A_0_8447.jpeg,Guninthamulu__dha__dh,Guninthamulu,ధ,none,none,34,0,0
Guninthamulu/ga/go/A_0_2255.jpeg,Guninthamulu__ga__go,Guninthamulu,గ,o,none,19,11,0
hallulu/g/A_0_1242.jpeg,hallulu__g,hallulu,గ,none,none,19,0,0
Guninthamulu/dha/dhr/A_0_6278.jpeg,Guninthamulu__dha__dhr,Guninthamulu,ధ,ru,none,34,6,0
Guninthamulu/da/dii/A_0_4235.jpeg,Guninthamulu__da__dii,Guninthamulu,ద,ii,none,33,3,0
othulu/bh/A_0_8724.jpeg,othulu__bh,othulu,none,none,bh,0,0,3
Guninthamulu/cha/choo/A_0_2872.jpeg,Guninthamulu__cha__choo,Guninthamulu,ఛ,oo,none,23,12,0
Guninthamulu/khh/khru/A_0_6539.jpeg,Guninthamulu__khh__khru,Guninthamulu,ఖ,ru,none,18,6,0
Guninthamulu/ra/rii/A_0_6416.jpeg,Guninthamulu__ra__rii,Guninthamulu,ర,ii,none,42,3,0
Guninthamulu/ba/bm/A_0_3077.jpeg,Guninthamulu__ba__bm,Guninthamulu,బ,am,none,38,14,0
Guninthamulu/tha/th/A_0_6744.jpeg,Guninthamulu__tha__th,Guninthamulu,థ,none,none,32,0,0
Guninthamulu/th/th/A_0_3869.jpeg,Guninthamulu__th__th,Guninthamulu,త,none,none,31,0,0
Guninthamulu/dha/dhah/A_0_2146.jpeg,Guninthamulu__dha__dhah,Guninthamulu,ధ,ah,none,34,15,0
Guninthamulu/tt/t/17.jpg,Guninthamulu__tt__t,Guninthamulu,ఠ,none,none,27,0,0
Guninthamulu/ta/ti/A_0_5509.jpeg,Guninthamulu__ta__ti,Guninthamulu,ట,i,none,26,2,0
Guninthamulu/dha/dhr/A_0_2969.jpeg,Guninthamulu__dha__dhr,Guninthamulu,ధ,ru,none,34,6,0
Guninthamulu/ya/ye/A_0_7564.jpeg,Guninthamulu__ya__ye,Guninthamulu,య,e,none,41,8,0
Guninthamulu/ma/mo/A_0_1651.jpeg,Guninthamulu__ma__mo,Guninthamulu,మ,o,none,40,11,0
Guninthamulu/l/luu/A_0_1307.jpeg,Guninthamulu__l__luu,Guninthamulu,ల,uu,none,44,5,0
Guninthamulu/d/di/A_0_990.jpeg,Guninthamulu__d__di,Guninthamulu,డ,i,none,28,2,0
Guninthamulu/ma/mee/A_0_4115.jpeg,Guninthamulu__ma__mee,Guninthamulu,మ,ee,none,40,9,0
Guninthamulu/sh/shoo/7.jpg,Guninthamulu__sh__shoo,Guninthamulu,ష,oo,none,48,12,0
Guninthamulu/va/vii/A_0_7726.jpeg,Guninthamulu__va__vii,Guninthamulu,వ,ii,none,46,3,0
Guninthamulu/pa/pe/A_0_6899.jpeg,Guninthamulu__pa__pe,Guninthamulu,ప,e,none,36,8,0
othulu/tha/A_0_832.jpeg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/da/do/A_0_6764.jpeg,Guninthamulu__da__do,Guninthamulu,ద,o,none,33,11,0
achulu/ao/A_0_5990.jpeg,achulu__ao,achulu,ఔ,none,none,14,0,0
Guninthamulu/l/lou/A_0_2126.jpeg,Guninthamulu__l__lou,Guninthamulu,ల,au,none,44,13,0
Guninthamulu/RR/RRUU/A_0_6096.jpeg,Guninthamulu__RR__RRUU,Guninthamulu,ఱ,uu,none,43,5,0
Guninthamulu/ya/y/A_0_5911.jpeg,Guninthamulu__ya__y,Guninthamulu,య,none,none,41,0,0
Guninthamulu/ksh/ksho/A_0_9870.jpeg,Guninthamulu__ksh__ksho,Guninthamulu,క్ష,o,none,51,11,0
Guninthamulu/na/nou/A_0_3364.jpeg,Guninthamulu__na__nou,Guninthamulu,న,au,none,35,13,0
Guninthamulu/ta/truu/A_0_1282.jpeg,Guninthamulu__ta__truu,Guninthamulu,ట,ruu,none,26,7,0
Guninthamulu/tt/tuu/A_0_160.jpeg,Guninthamulu__tt__tuu,Guninthamulu,ఠ,uu,none,27,5,0
Guninthamulu/dh/dhe/A_0_7425.jpeg,Guninthamulu__dh__dhe,Guninthamulu,ఢ,e,none,29,8,0
achulu/ruu/A_0_2036.jpeg,achulu__ruu,achulu,ౠ,none,none,8,0,0
Guninthamulu/RR/rroo/A_0_5752.jpeg,Guninthamulu__RR__rroo,Guninthamulu,ఱ,oo,none,43,12,0
Guninthamulu/ana/an/A_0_7314.jpeg,Guninthamulu__ana__an,Guninthamulu,ణ,none,none,30,0,0
Guninthamulu/th/thm/A_0_3340.jpeg,Guninthamulu__th__thm,Guninthamulu,త,am,none,31,14,0
Guninthamulu/ma/moo/48.jpg,Guninthamulu__ma__moo,Guninthamulu,మ,oo,none,40,12,0
achulu/aa/A_0_7102.jpeg,achulu__aa,achulu,ఆ,none,none,2,0,0
Guninthamulu/kha/kii/A_0_6919.jpeg,Guninthamulu__kha__kii,Guninthamulu,క,ii,none,17,3,0
Guninthamulu/khh/khou/A_0_860.jpeg,Guninthamulu__khh__khou,Guninthamulu,ఖ,au,none,18,13,0
Guninthamulu/l/lo/A_0_2986.jpeg,Guninthamulu__l__lo,Guninthamulu,ల,o,none,44,11,0
Guninthamulu/ana/anai/26.jpg,Guninthamulu__ana__anai,Guninthamulu,ణ,ai,none,30,10,0
Guninthamulu/na/ni/A_0_7743.jpeg,Guninthamulu__na__ni,Guninthamulu,న,i,none,35,2,0
Guninthamulu/ra/ree/A_0_949.jpeg,Guninthamulu__ra__ree,Guninthamulu,ర,ee,none,42,9,0
Guninthamulu/va/vo/A_0_2380.jpeg,Guninthamulu__va__vo,Guninthamulu,వ,o,none,46,11,0
Guninthamulu/ksh/kshoo/A_0_4282.jpeg,Guninthamulu__ksh__kshoo,Guninthamulu,క్ష,oo,none,51,12,0
Guninthamulu/ana/ani/A_0_3729.jpeg,Guninthamulu__ana__ani,Guninthamulu,ణ,i,none,30,2,0
Guninthamulu/ll/luu/A_0_3126.jpeg,Guninthamulu__ll__luu,Guninthamulu,ళ,uu,none,45,5,0
Guninthamulu/pa/p/A_0_141.jpeg,Guninthamulu__pa__p,Guninthamulu,ప,none,none,36,0,0
Guninthamulu/RR/rr/51.jpg,Guninthamulu__RR__rr,Guninthamulu,ఱ,none,none,43,0,0
hallulu/da/A_0_1421.jpeg,hallulu__da,hallulu,ద,none,none,33,0,0
Guninthamulu/cha/chai/A_0_7099.jpeg,Guninthamulu__cha__chai,Guninthamulu,ఛ,ai,none,23,10,0
Guninthamulu/ra/ra/A_0_8861.jpeg,Guninthamulu__ra__ra,Guninthamulu,ర,aa,none,42,1,0
Guninthamulu/dha/dhii/26.jpg,Guninthamulu__dha__dhii,Guninthamulu,ధ,ii,none,34,3,0
Guninthamulu/ra/rah/A_0_3652.jpeg,Guninthamulu__ra__rah,Guninthamulu,ర,ah,none,42,15,0
Guninthamulu/RR/rr/A_0_3434.jpeg,Guninthamulu__RR__rr,Guninthamulu,ఱ,none,none,43,0,0
hallulu/n/A_0_6038.jpeg,hallulu__n,hallulu,న,none,none,35,0,0
Guninthamulu/d/di/A_0_3117.jpeg,Guninthamulu__d__di,Guninthamulu,డ,i,none,28,2,0
Guninthamulu/d/dr/A_0_1287.jpeg,Guninthamulu__d__dr,Guninthamulu,డ,ru,none,28,6,0
Guninthamulu/ma/mah/23.jpg,Guninthamulu__ma__mah,Guninthamulu,మ,ah,none,40,15,0
Guninthamulu/sh/sha/7.jpg,Guninthamulu__sh__sha,Guninthamulu,ష,aa,none,48,1,0
hallulu/ana/A_0_9192.jpeg,hallulu__ana,hallulu,ణ,none,none,30,0,0
Guninthamulu/ra/roo/A_0_4940.jpeg,Guninthamulu__ra__roo,Guninthamulu,ర,oo,none,42,12,0
Guninthamulu/pha/poo/A_0_1608.jpeg,Guninthamulu__pha__poo,Guninthamulu,ఫ,oo,none,37,12,0
Guninthamulu/ana/anr/A_0_5537.jpeg,Guninthamulu__ana__anr,Guninthamulu,ణ,ru,none,30,6,0
Guninthamulu/sha/shai/A_0_3752.jpeg,Guninthamulu__sha__shai,Guninthamulu,శ,ai,none,47,10,0
Guninthamulu/da/de/A_0_6158.jpeg,Guninthamulu__da__de,Guninthamulu,ద,e,none,33,8,0
Guninthamulu/kha/kaa/A_0_572.jpeg,Guninthamulu__kha__kaa,Guninthamulu,క,aa,none,17,1,0
Guninthamulu/ksh/kshoo/A_0_4201.jpeg,Guninthamulu__ksh__kshoo,Guninthamulu,క్ష,oo,none,51,12,0
achulu/a/A_0_2066.jpeg,achulu__a,achulu,అ,none,none,1,0,0
Guninthamulu/dha/dha/A_0_6201.jpeg,Guninthamulu__dha__dha,Guninthamulu,ధ,aa,none,34,1,0
Guninthamulu/kha/kaa/A_0_1975.jpeg,Guninthamulu__kha__kaa,Guninthamulu,క,aa,none,17,1,0
hallulu/dha/A_0_4857.jpeg,hallulu__dha,hallulu,ధ,none,none,34,0,0
othulu/t/A_0_8359.jpeg,othulu__t,othulu,none,none,t,0,0,30
Guninthamulu/dh/dha/A_0_9435.jpeg,Guninthamulu__dh__dha,Guninthamulu,ఢ,aa,none,29,1,0
othulu/tha/A_0_4437.jpeg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/ta/tee/A_0_3000.jpeg,Guninthamulu__ta__tee,Guninthamulu,ట,ee,none,26,9,0
Guninthamulu/tt/ta/15.jpg,Guninthamulu__tt__ta,Guninthamulu,ఠ,aa,none,27,1,0
Guninthamulu/gha/ghaha/38.jpg,Guninthamulu__gha__ghaha,Guninthamulu,ఘ,ah,none,20,15,0
Guninthamulu/va/va/A_0_6736.jpeg,Guninthamulu__va__va,Guninthamulu,వ,aa,none,46,1,0
Guninthamulu/ma/mu/A_0_3865.jpeg,Guninthamulu__ma__mu,Guninthamulu,మ,u,none,40,4,0
hallulu/m/A_0_921.jpeg,hallulu__m,hallulu,మ,none,none,40,0,0
Guninthamulu/sa/sah/A_0_5564.jpeg,Guninthamulu__sa__sah,Guninthamulu,స,ah,none,49,15,0
Guninthamulu/ma/me/A_0_935.jpeg,Guninthamulu__ma__me,Guninthamulu,మ,e,none,40,8,0
achulu/aa/A_0_5811.jpeg,achulu__aa,achulu,ఆ,none,none,2,0,0
Guninthamulu/ya/y/A_0_4300.jpeg,Guninthamulu__ya__y,Guninthamulu,య,none,none,41,0,0
Guninthamulu/th/thii/A_0_3931.jpeg,Guninthamulu__th__thii,Guninthamulu,త,ii,none,31,3,0
Guninthamulu/tt/tm/A_0_3535.jpeg,Guninthamulu__tt__tm,Guninthamulu,ఠ,am,none,27,14,0
Guninthamulu/th/thi/A_0_313.jpeg,Guninthamulu__th__thi,Guninthamulu,త,i,none,31,2,0
Guninthamulu/ja/jee/A_0_4855.jpeg,Guninthamulu__ja__jee,Guninthamulu,జ,ee,none,24,9,0
achulu/ao/A_0_7058.jpeg,achulu__ao,achulu,ఔ,none,none,14,0,0
Guninthamulu/cha/cha/A_0_1801.jpeg,Guninthamulu__cha__cha,Guninthamulu,ఛ,aa,none,23,1,0
Guninthamulu/jh/jhoo/A_0_4965.jpeg,Guninthamulu__jh__jhoo,Guninthamulu,ఝ,oo,none,25,12,0
Guninthamulu/dh/dhai/38.jpg,Guninthamulu__dh__dhai,Guninthamulu,ఢ,ai,none,29,10,0
othulu/tha/A_0_3898.jpeg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/dh/dhr/A_0_9223.jpeg,Guninthamulu__dh__dhr,Guninthamulu,ఢ,ru,none,29,6,0
Guninthamulu/ba/bau/A_0_3625.jpeg,Guninthamulu__ba__bau,Guninthamulu,బ,au,none,38,13,0
Guninthamulu/sh/sha/A_0_1926.jpeg,Guninthamulu__sh__sha,Guninthamulu,ష,aa,none,48,1,0
hallulu/h/A_0_1177.jpeg,hallulu__h,hallulu,హ,none,none,50,0,0
othulu/g/A_0_299.jpeg,othulu__g,othulu,none,none,g,0,0,10
Guninthamulu/tt/tr/A_0_9584.jpeg,Guninthamulu__tt__tr,Guninthamulu,ఠ,ru,none,27,6,0
Guninthamulu/pha/pee/A_0_4780.jpeg,Guninthamulu__pha__pee,Guninthamulu,ఫ,ee,none,37,9,0
othulu/g/A_0_8117.jpeg,othulu__g,othulu,none,none,g,0,0,10
Guninthamulu/sa/sr/A_0_3039.jpeg,Guninthamulu__sa__sr,Guninthamulu,స,ru,none,49,6,0
Guninthamulu/cha/ch/A_0_4067.jpeg,Guninthamulu__cha__ch,Guninthamulu,ఛ,none,none,23,0,0
Guninthamulu/kha/ku/A_0_3978.jpeg,Guninthamulu__kha__ku,Guninthamulu,క,u,none,17,4,0
Guninthamulu/ya/ya/A_0_6007.jpeg,Guninthamulu__ya__ya,Guninthamulu,య,aa,none,41,1,0
hallulu/cha/44.jpg,hallulu__cha,hallulu,ఛ,none,none,23,0,0
Guninthamulu/ra/re/A_0_1759.jpeg,Guninthamulu__ra__re,Guninthamulu,ర,e,none,42,8,0
Guninthamulu/da/dru/A_0_7427.jpeg,Guninthamulu__da__dru,Guninthamulu,ద,ru,none,33,6,0
othulu/tha/A_0_2804.jpeg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/dha/dhm/A_0_4004.jpeg,Guninthamulu__dha__dhm,Guninthamulu,ధ,am,none,34,14,0
Guninthamulu/ksh/ksh/50.jpg,Guninthamulu__ksh__ksh,Guninthamulu,క్ష,none,none,51,0,0
Guninthamulu/khh/khoo/A_0_5132.jpeg,Guninthamulu__khh__khoo,Guninthamulu,ఖ,oo,none,18,12,0
Guninthamulu/ha/how/A_0_6773.jpeg,Guninthamulu__ha__how,Guninthamulu,హ,au,none,50,13,0
Guninthamulu/ya/yr/A_0_9611.jpeg,Guninthamulu__ya__yr,Guninthamulu,య,ru,none,41,6,0
Guninthamulu/na/ne/A_0_3776.jpeg,Guninthamulu__na__ne,Guninthamulu,న,e,none,35,8,0
Guninthamulu/RR/rroo/A_0_7573.jpeg,Guninthamulu__RR__rroo,Guninthamulu,ఱ,oo,none,43,12,0
Guninthamulu/ya/yai/A_0_5543.jpeg,Guninthamulu__ya__yai,Guninthamulu,య,ai,none,41,10,0
Guninthamulu/ha/hu/27.jpg,Guninthamulu__ha__hu,Guninthamulu,హ,u,none,50,4,0
othulu/bh/A_0_6301.jpeg,othulu__bh,othulu,none,none,bh,0,0,3
Guninthamulu/ba/bu/A_0_8809.jpeg,Guninthamulu__ba__bu,Guninthamulu,బ,u,none,38,4,0
Guninthamulu/cha/choo/A_0_8873.jpeg,Guninthamulu__cha__choo,Guninthamulu,ఛ,oo,none,23,12,0
Guninthamulu/va/vow/A_0_7304.jpeg,Guninthamulu__va__vow,Guninthamulu,వ,au,none,46,13,0
Guninthamulu/dh/dhah/A_0_3914.jpeg,Guninthamulu__dh__dhah,Guninthamulu,ఢ,ah,none,29,15,0
achulu/ii/A_0_9478.jpeg,achulu__ii,achulu,ఈ,none,none,4,0,0
Guninthamulu/ja/jah/A_0_7634.jpeg,Guninthamulu__ja__jah,Guninthamulu,జ,ah,none,24,15,0
Guninthamulu/d/du/1.jpg,Guninthamulu__d__du,Guninthamulu,డ,u,none,28,4,0
Guninthamulu/th/thah/A_0_9945.jpeg,Guninthamulu__th__thah,Guninthamulu,త,ah,none,31,15,0
Guninthamulu/tt/t/A_0_8717.jpeg,Guninthamulu__tt__t,Guninthamulu,ఠ,none,none,27,0,0
achulu/oo/A_0_9843.jpeg,achulu__oo,achulu,ఓ,none,none,13,0,0
Guninthamulu/kha/kaa/13.jpg,Guninthamulu__kha__kaa,Guninthamulu,క,aa,none,17,1,0
Guninthamulu/ga/ga/A_0_3666.jpeg,Guninthamulu__ga__ga,Guninthamulu,గ,none,none,19,0,0
Guninthamulu/ra/ra/A_0_4338.jpeg,Guninthamulu__ra__ra,Guninthamulu,ర,aa,none,42,1,0
othulu/b/A_0_7994.jpeg,othulu__b,othulu,none,none,b,0,0,2
Guninthamulu/ja/jah/A_0_3275.jpeg,Guninthamulu__ja__jah,Guninthamulu,జ,ah,none,24,15,0
Guninthamulu/dh/dhai/A_0_565.jpeg,Guninthamulu__dh__dhai,Guninthamulu,ఢ,ai,none,29,10,0
Guninthamulu/RR/rree/A_0_5050.jpeg,Guninthamulu__RR__rree,Guninthamulu,ఱ,ee,none,43,9,0
Guninthamulu/va/vee/21.jpg,Guninthamulu__va__vee,Guninthamulu,వ,ee,none,46,9,0
hallulu/r/A_0_6119.jpeg,hallulu__r,hallulu,ర,none,none,42,0,0
Guninthamulu/pha/pou/A_0_9290.jpeg,Guninthamulu__pha__pou,Guninthamulu,ఫ,au,none,37,13,0
Guninthamulu/bha/bhoo/A_0_7873.jpeg,Guninthamulu__bha__bhoo,Guninthamulu,భ,oo,none,39,12,0
Guninthamulu/ksh/kshru/A_0_9295.jpeg,Guninthamulu__ksh__kshru,Guninthamulu,క్ష,ruu,none,51,7,0
Guninthamulu/bha/bhruu/A_0_3544.jpeg,Guninthamulu__bha__bhruu,Guninthamulu,భ,ruu,none,39,7,0
Guninthamulu/ya/ym/A_0_4366.jpeg,Guninthamulu__ya__ym,Guninthamulu,య,am,none,41,14,0
Guninthamulu/ta/truu/A_0_632.jpeg,Guninthamulu__ta__truu,Guninthamulu,ట,ruu,none,26,7,0
Guninthamulu/ya/you/A_0_8673.jpeg,Guninthamulu__ya__you,Guninthamulu,య,au,none,41,13,0
Guninthamulu/ya/ye/A_0_8921.jpeg,Guninthamulu__ya__ye,Guninthamulu,య,e,none,41,8,0
Guninthamulu/na/nu/1.jpg,Guninthamulu__na__nu,Guninthamulu,న,u,none,35,4,0
othulu/ksh/A_0_3997.jpeg,othulu__ksh,othulu,none,none,ksh,0,0,18
Guninthamulu/ya/yah/A_0_6781.jpeg,Guninthamulu__ya__yah,Guninthamulu,య,ah,none,41,15,0
hallulu/gh/A_0_7043.jpeg,hallulu__gh,hallulu,ఘ,none,none,20,0,0
Guninthamulu/bha/bhi/A_0_103.jpeg,Guninthamulu__bha__bhi,Guninthamulu,భ,i,none,39,2,0
hallulu/gh/A_0_5509.jpeg,hallulu__gh,hallulu,ఘ,none,none,20,0,0
Guninthamulu/ra/roo/A_0_389.jpeg,Guninthamulu__ra__roo,Guninthamulu,ర,oo,none,42,12,0
achulu/ah/A_0_2432.jpeg,achulu__ah,achulu,అః,none,none,16,0,0
Guninthamulu/ma/m/A_0_7244.jpeg,Guninthamulu__ma__m,Guninthamulu,మ,none,none,40,0,0
hallulu/gh/A_0_8297.jpeg,hallulu__gh,hallulu,ఘ,none,none,20,0,0
Guninthamulu/gha/ghii/A_0_1593.jpeg,Guninthamulu__gha__ghii,Guninthamulu,ఘ,ii,none,20,3,0
Guninthamulu/ha/hi/A_0_3590.jpeg,Guninthamulu__ha__hi,Guninthamulu,హ,i,none,50,2,0
hallulu/th/A_0_4881.jpeg,hallulu__th,hallulu,ఠ,none,none,27,0,0
Guninthamulu/ga/gaha/50.jpg,Guninthamulu__ga__gaha,Guninthamulu,గ,ah,none,19,15,0
Guninthamulu/ksh/kshr/A_0_4444.jpeg,Guninthamulu__ksh__kshr,Guninthamulu,క్ష,ru,none,51,6,0
Guninthamulu/bha/bhm/32.jpg,Guninthamulu__bha__bhm,Guninthamulu,భ,am,none,39,14,0
Guninthamulu/pa/pai/A_0_8609.jpeg,Guninthamulu__pa__pai,Guninthamulu,ప,ai,none,36,10,0
Guninthamulu/th/thow/A_0_6469.jpeg,Guninthamulu__th__thow,Guninthamulu,త,au,none,31,13,0
Guninthamulu/gha/ghe/A_0_3459.jpeg,Guninthamulu__gha__ghe,Guninthamulu,ఘ,e,none,20,8,0
Guninthamulu/ra/re/A_0_245.jpeg,Guninthamulu__ra__re,Guninthamulu,ర,e,none,42,8,0
achulu/u/A_0_4313.jpeg,achulu__u,achulu,ఉ,none,none,5,0,0
Guninthamulu/l/lii/A_0_5273.jpeg,Guninthamulu__l__lii,Guninthamulu,ల,ii,none,44,3,0
othulu/l/A_0_3719.jpeg,othulu__l,othulu,none,none,l,0,0,19
Guninthamulu/na/nah/A_0_5474.jpeg,Guninthamulu__na__nah,Guninthamulu,న,ah,none,35,15,0
othulu/nn/A_0_9710.jpeg,othulu__nn,othulu,none,none,nn,0,0,23
Guninthamulu/dh/dhoo/A_0_1897.jpeg,Guninthamulu__dh__dhoo,Guninthamulu,ఢ,oo,none,29,12,0
Guninthamulu/ksh/kshai/A_0_7344.jpeg,Guninthamulu__ksh__kshai,Guninthamulu,క్ష,ai,none,51,10,0
Guninthamulu/th/thr/A_0_3587.jpeg,Guninthamulu__th__thr,Guninthamulu,త,ru,none,31,6,0
Guninthamulu/ana/ana/43.jpg,Guninthamulu__ana__ana,Guninthamulu,ణ,aa,none,30,1,0
othulu/an/A_0_2548.jpeg,othulu__an,othulu,none,none,an,0,0,1
Guninthamulu/pha/pai/A_0_3229.jpeg,Guninthamulu__pha__pai,Guninthamulu,ఫ,ai,none,37,10,0
othulu/h/A_0_9868.jpeg,othulu__h,othulu,none,none,h,0,0,12
Guninthamulu/ya/yu/A_0_9249.jpeg,Guninthamulu__ya__yu,Guninthamulu,య,u,none,41,4,0
achulu/ru/A_0_500.jpeg,achulu__ru,achulu,ఋ,none,none,7,0,0
